flightGUID,Name,Flight Date,Flight Time (local),Landing DateTime (local),Flight DateTime (UTC),Flight Time (UTC),Landing DateTime (UTC),Drone Name,Travelled Distance ( m),Duration,Duration (seconds),Project Reference
D95C7330-7E68-562C-FCDD-B3577CBF6BB9,Flight 2024-05-01 09:34:01 KLF1979L01,5/1/2024 09:34,09:34:01,5/1/2024 10:19,5/1/2024 04:04,04:04:01,5/1/2024 04:49,Fighter F,47264,00:45:04,2704,Kandhamal Live Flights
139F0D9F-52F9-79D3-3824-3F3EA7FC54EB,Flight 2024-04-30 17:53:54 KTF1978L01,4/30/2024 17:53,17:53:54,4/30/2024 18:50,4/30/2024 12:23,12:23:54,4/30/2024 13:20,Aeroswift AS04,79092,00:56:45,3405,Kandhamal Test Flights
BCC95220-9AC1-C307-B3B4-D2290980600A,Flight 2024-04-30 17:31:13 KLF1977L01,4/30/2024 17:31,17:31:13,4/30/2024 18:05,4/30/2024 12:01,12:01:13,4/30/2024 12:35,Fighter B,47204,00:34:41,2081,Kandhamal Live Flights
4DE66370-38B6-B1CD-267C-5C16104ECDAC,Flight 2024-04-30 16:44:04 KLF1976L01,4/30/2024 16:44,16:44:04,4/30/2024 17:08,4/30/2024 11:14,11:14:04,4/30/2024 11:38,Fighter B,34100,00:24:45,1485,Kandhamal Live Flights
573AB502-8ACC-0069-F5E0-A6AC101BE8FB,Flight 2024-04-30 10:37:02 KLF1975L02,4/30/2024 10:37,10:37:02,4/30/2024 10:47,4/30/2024 05:07,05:07:02,4/30/2024 05:17,Fighter B,14019,00:10:54,654,Kandhamal Live Flights
E2A6DFAC-E88C-7DA9-0DA3-649B79719ABC,Flight 2024-04-30 10:06:33 KLF1975L01,4/30/2024 10:06,10:06:33,4/30/2024 10:21,4/30/2024 04:36,04:36:33,4/30/2024 04:51,Fighter B,15586,00:15:09,909,Kandhamal Live Flights
4D19403E-F006-35BD-F0E2-14BCC08E4EE7,Flight 2024-04-29 18:36:23,4/29/2024 18:36,18:36:23,4/29/2024 18:38,4/29/2024 13:06,13:06:23,4/29/2024 13:08,RQ 850 v2.3,6,00:02:21,141,RQ 850 Tests
0539E9AC-7CDE-189C-898C-CB85E0540E37,Flight 2024-04-29 18:30:09,4/29/2024 18:30,18:30:09,4/29/2024 18:32,4/29/2024 13:00,13:00:09,4/29/2024 13:02,RQ 850 v2.3,9,00:02:10,130,RQ 850 Tests
3A35BF1F-56BF-7415-06DB-0C792B782A47,Flight 2024-04-29 18:25:55,4/29/2024 18:25,18:25:55,4/29/2024 18:27,4/29/2024 12:55,12:55:55,4/29/2024 12:57,RQ 850 v2.3,8,00:01:39,99,RQ 850 Tests
432B64FF-4FC7-CC4A-76EE-779649EE23C9,Flight 2024-04-29 18:20:51,4/29/2024 18:20,18:20:51,4/29/2024 18:22,4/29/2024 12:50,12:50:51,4/29/2024 12:52,RQ 850 v2.3,6,00:01:45,105,RQ 850 Tests
8D22DBFE-0C42-9FD1-9180-5AB003079C4F,Flight 2024-04-29 18:15:48,4/29/2024 18:15,18:15:48,4/29/2024 18:17,4/29/2024 12:45,12:45:48,4/29/2024 12:47,RQ 850 v2.3,12,00:01:43,103,RQ 850 Tests
B183EA74-3DC2-C3CE-F599-B714ADA645AB,Flight 2024-04-29 18:10:55,4/29/2024 18:10,18:10:55,4/29/2024 18:12,4/29/2024 12:40,12:40:55,4/29/2024 12:42,RQ 850 v2.3,9,00:01:39,99,RQ 850 Tests
58AE131A-35A4-351C-60C1-F9DB349A1BFF,Flight 2024-04-29 18:10:49 KTF1974L01,4/29/2024 18:10,18:10:49,4/29/2024 18:32,4/29/2024 12:40,12:40:49,4/29/2024 13:02,Aeroswift AS04,28718,00:21:17,1277,Kandhamal Test Flights
DF0E97A4-56EB-982C-FADC-B3AD96798E8B,Flight 2024-04-29 17:54:34,4/29/2024 17:54,17:54:34,4/29/2024 17:56,4/29/2024 12:24,12:24:34,4/29/2024 12:26,RQ 850 v2.3,10,00:01:43,103,RQ 850 Tests
3238352F-0948-C816-A57D-080B114FF1E5,Flight 2024-04-29 17:51:21,4/29/2024 17:51,17:51:21,4/29/2024 17:53,4/29/2024 12:21,12:21:21,4/29/2024 12:23,RQ 850 v2.3,11,00:01:42,102,RQ 850 Tests
258FB39A-A8CE-B48E-983D-5F484EC7E72A,Flight 2024-04-29 17:46:10,4/29/2024 17:46,17:46:10,4/29/2024 17:47,4/29/2024 12:16,12:16:10,4/29/2024 12:17,RQ 850 v2.3,6,00:01:27,87,RQ 850 Tests
3134B422-B575-71E0-FAA5-1A6F8A68027D,Flight 2024-04-29 17:41:08,4/29/2024 17:41,17:41:08,4/29/2024 17:42,4/29/2024 12:11,12:11:08,4/29/2024 12:12,RQ 850 v2.3,7,00:01:26,86,RQ 850 Tests
9F0F6E6D-7467-95AF-5EAB-C9C9FEDC1C1C,Flight 2024-04-29 17:35:44,4/29/2024 17:35,17:35:44,4/29/2024 17:37,4/29/2024 12:05,12:05:44,4/29/2024 12:07,RQ 850 v2.3,6,00:01:28,88,RQ 850 Tests
F4AC6C4A-0835-3965-0B5A-50A01738838A,Flight 2024-04-29 17:08:42,4/29/2024 17:08,17:08:42,4/29/2024 17:09,4/29/2024 11:38,11:38:42,4/29/2024 11:39,RQ 850 v2.3,5,00:01:14,74,RQ 850 Tests
99522CB0-F556-C20E-7AE1-2CCF478D65E7,Flight 2024-04-29 16:50:19,4/29/2024 16:50,16:50:19,4/29/2024 16:52,4/29/2024 11:20,11:20:19,4/29/2024 11:22,RQ 850 v2.3,18,00:01:53,113,RQ 850 Tests
79C3DAF7-3A78-25CD-D351-F2961179A263,Flight 2024-04-29 16:47:28,4/29/2024 16:47,16:47:28,4/29/2024 16:48,4/29/2024 11:17,11:17:28,4/29/2024 11:18,RQ 850 v2.3,6,00:01:28,88,RQ 850 Tests
3D6C9AFF-B819-30B1-69EF-C539AA99DF5B,Flight 2024-04-29 16:41:21,4/29/2024 16:41,16:41:21,4/29/2024 16:43,4/29/2024 11:11,11:11:21,4/29/2024 11:13,RQ 850 v2.3,29,00:02:03,123,RQ 850 Tests
9B02D275-119B-DE16-4B4D-EDFD7D157C0B,Flight 2024-04-29 16:37:19,4/29/2024 16:37,16:37:19,4/29/2024 16:39,4/29/2024 11:07,11:07:19,4/29/2024 11:09,RQ 850 v2.3,17,00:01:47,107,RQ 850 Tests
67818832-BF47-0086-FF83-19F46F98CF90,Flight 2024-04-29 16:30:41,4/29/2024 16:30,16:30:41,4/29/2024 16:32,4/29/2024 11:00,11:00:41,4/29/2024 11:02,RQ 850 v2.3,17,00:01:30,90,RQ 850 Tests
A410D354-7E90-52DD-213B-C4BF5999DD4B,Flight 2024-04-29 16:24:14 KLF1973L02,4/29/2024 16:24,16:24:14,4/29/2024 16:36,4/29/2024 10:54,10:54:14,4/29/2024 11:06,Fighter B,15766,00:12:37,757,Kandhamal Live Flights
36D8D893-1EAF-5F42-EA97-17482F6B898B,Flight 2024-04-29 16:18:37,4/29/2024 16:18,16:18:37,4/29/2024 16:20,4/29/2024 10:48,10:48:37,4/29/2024 10:50,RQ 850 v2.3,24,00:01:52,112,RQ 850 Tests
B84660ED-F026-29F7-AD23-02AA24E4F72C,Flight 2024-04-29 16:13:51,4/29/2024 16:13,16:13:51,4/29/2024 16:15,4/29/2024 10:43,10:43:51,4/29/2024 10:45,RQ 850 v2.3,27,00:01:56,116,RQ 850 Tests
F7F0EC16-0013-FA47-5B0E-BD3B7DDE7286,Flight 2024-04-29 16:09:49,4/29/2024 16:09,16:09:49,4/29/2024 16:11,4/29/2024 10:39,10:39:49,4/29/2024 10:41,RQ 850 v2.3,49,00:01:53,113,RQ 850 Tests
09B7C33B-60A5-F8F6-BEE6-4A0073AA4BED,Flight 2024-04-29 16:05:28,4/29/2024 16:05,16:05:28,4/29/2024 16:07,4/29/2024 10:35,10:35:28,4/29/2024 10:37,RQ 850 v2.3,33,00:01:35,95,RQ 850 Tests
A61A4795-68F1-29CD-18FE-E609AAAAA8E9,Flight 2024-04-29 15:59:42 KLF1973L01,4/29/2024 15:59,15:59:42,4/29/2024 16:15,4/29/2024 10:29,10:29:42,4/29/2024 10:45,Fighter B,15875,00:16:06,966,Kandhamal Live Flights
DA9E7C31-7C4B-8D83-2820-7661F311BC26,Flight 2024-04-29 15:56:39,4/29/2024 15:56,15:56:39,4/29/2024 15:58,4/29/2024 10:26,10:26:39,4/29/2024 10:28,RQ 850 v2.3,43,00:02:20,140,RQ 850 Tests
C0CD2231-24B8-23FF-A795-CD480589EB2C,Flight 2024-04-29 14:24:40,4/29/2024 14:24,14:24:40,4/29/2024 14:26,4/29/2024 08:54,08:54:40,4/29/2024 08:56,RQ 850 v2.3,49,00:02:19,139,RQ 850 Tests
2B66288C-9280-64E7-F7A2-D01476DF7F8B,Flight 2024-04-29 14:20:36,4/29/2024 14:20,14:20:36,4/29/2024 14:22,4/29/2024 08:50,08:50:36,4/29/2024 08:52,RQ 850 v2.3,24,00:02:00,120,RQ 850 Tests
7A80E457-39D2-94B1-E08A-8CB8453EBF3D,Flight 2024-04-29 14:15:47,4/29/2024 14:15,14:15:47,4/29/2024 14:17,4/29/2024 08:45,08:45:47,4/29/2024 08:47,RQ 850 v2.3,7,00:01:28,88,RQ 850 Tests
EE42E089-9CDD-BECF-885D-43B91C497413,Flight 2024-04-29 14:05:27,4/29/2024 14:05,14:05:27,4/29/2024 14:06,4/29/2024 08:35,08:35:27,4/29/2024 08:36,RQ 850 v2.3,16,00:01:28,88,RQ 850 Tests
E8341D2E-936E-B1D0-9A98-05902C1D6DAF,Flight 2024-04-29 13:54:42,4/29/2024 13:54,13:54:42,4/29/2024 13:56,4/29/2024 08:24,08:24:42,4/29/2024 08:26,RQ 850 v2.3,22,00:02:00,120,RQ 850 Tests
1D72EC59-ACF8-A22E-FAFF-B2BF08C06FA8,Flight 2024-04-29 13:51:04,4/29/2024 13:51,13:51:04,4/29/2024 13:52,4/29/2024 08:21,08:21:04,4/29/2024 08:22,RQ 850 v2.3,27,00:01:33,93,RQ 850 Tests
6857A1B7-B47A-A483-9C3A-2C393839A8B7,Flight 2024-04-29 13:45:22,4/29/2024 13:45,13:45:22,4/29/2024 13:46,4/29/2024 08:15,08:15:22,4/29/2024 08:16,RQ 850 v2.3,14,00:01:34,94,RQ 850 Tests
0C65A342-79B0-5134-669C-25540C12A699,Flight 2024-04-29 13:33:05,4/29/2024 13:33,13:33:05,4/29/2024 13:34,4/29/2024 08:03,08:03:05,4/29/2024 08:04,RQ 850 v2.3,12,00:01:36,96,RQ 850 Tests
9DDED9CA-DA62-F5CA-21A9-6357AA26665B,Flight 2024-04-29 13:29:47,4/29/2024 13:29,13:29:47,4/29/2024 13:31,4/29/2024 07:59,07:59:47,4/29/2024 08:01,RQ 850 v2.3,7,00:01:27,87,RQ 850 Tests
06355426-291D-E917-CFAD-0E1EDF8414BB,Flight 2024-04-29 13:29:24 KLF1972L02,4/29/2024 13:29,13:29:24,4/29/2024 13:42,4/29/2024 07:59,07:59:24,4/29/2024 08:12,Fighter B,16382,00:12:58,778,Kandhamal Live Flights
59E3C8AA-008E-5580-85B7-D4EF434A206E,Flight 2024-04-29 13:26:20,4/29/2024 13:26,13:26:20,4/29/2024 13:27,4/29/2024 07:56,07:56:20,4/29/2024 07:57,RQ 850 v2.3,4,00:01:03,63,RQ 850 Tests
32CDD9F2-53EB-52FA-22A4-861EF14A8991,Flight 2024-04-29 13:22:16,4/29/2024 13:22,13:22:16,4/29/2024 13:23,4/29/2024 07:52,07:52:16,4/29/2024 07:53,RQ 850 v2.3,5,00:00:57,57,RQ 850 Tests
D1F8AE84-2830-EDCE-CF5A-FC134EAD70BB,Flight 2024-04-29 13:19:49,4/29/2024 13:19,13:19:49,4/29/2024 13:20,4/29/2024 07:49,07:49:49,4/29/2024 07:50,RQ 850 v2.3,4,00:00:55,55,RQ 850 Tests
130A503C-59E7-9ABB-065C-259FF4DA0E9F,Flight 2024-04-29 13:17:06,4/29/2024 13:17,13:17:06,4/29/2024 13:17,4/29/2024 07:47,07:47:06,4/29/2024 07:47,RQ 850 v2.3,4,00:00:39,39,RQ 850 Tests
B84DABB4-8005-0B04-B81C-D7243C8B910E,Flight 2024-04-29 13:14:12,4/29/2024 13:14,13:14:12,4/29/2024 13:14,4/29/2024 07:44,07:44:12,4/29/2024 07:44,RQ 850 v2.3,3,00:00:41,41,RQ 850 Tests
90F15AFB-E9DA-ABBD-4521-4FC7837E3C79,Flight 2024-04-29 12:55:22 KLF1972L01,4/29/2024 12:55,12:55:22,4/29/2024 13:11,4/29/2024 07:25,07:25:22,4/29/2024 07:41,Fighter B,15600,00:16:28,988,Kandhamal Live Flights
84E2457C-5BF6-453D-81E6-FD860D95F489,Flight 2024-04-29 12:08:29 KLF1971L02,4/29/2024 12:08,12:08:29,4/29/2024 12:22,4/29/2024 06:38,06:38:29,4/29/2024 06:52,Fighter B,17163,00:13:48,828,Kandhamal Live Flights
D347A0A5-B0CB-93E9-D069-037718504FCE,Flight 2024-04-29 11:38:04 KLF1971L01,4/29/2024 11:38,11:38:04,4/29/2024 11:54,4/29/2024 06:08,06:08:04,4/29/2024 06:24,Fighter B,15892,00:16:40,1000,Kandhamal Live Flights
A774CD90-292E-48E7-778A-D4414D909CCE,Flight 2024-04-29 11:36:37 KLF1970L02,4/29/2024 11:36,11:36:37,4/29/2024 12:14,4/29/2024 06:06,06:06:37,4/29/2024 06:44,Bullet 2.1 India,47207,00:37:39,2259,Kandhamal Live Flights
D3AEBA53-B3A6-2643-9CED-89C3225E30D6,Flight 2024-04-29 10:16:32 KLF1970L01,4/29/2024 10:16,10:16:32,4/29/2024 10:57,4/29/2024 04:46,04:46:32,4/29/2024 05:27,Bullet 2.1 India,47274,00:41:17,2477,Kandhamal Live Flights
CE9B1C77-1340-0818-C425-DAAEA932BF7B,Flight 2024-04-26 18:29:02 KLF1969L01,4/26/2024 18:29,18:29:02,4/26/2024 19:08,4/26/2024 12:59,12:59:02,4/26/2024 13:38,Fighter F,47189,00:39:08,2348,Kandhamal Live Flights
E85AF08F-E929-613F-9B26-2B3C6FD814D9,Flight 2024-04-26 16:23:22 KLF1968L01,4/26/2024 16:23,16:23:22,4/26/2024 16:49,4/26/2024 10:53,10:53:22,4/26/2024 11:19,Fighter B,29800,00:25:39,1539,Kandhamal Live Flights
470530C5-047E-7F92-FFA4-2762D918E056,Flight 2024-04-26 16:08:29 KLF1967L01,4/26/2024 16:08,16:08:29,4/26/2024 16:39,4/26/2024 10:38,10:38:29,4/26/2024 11:09,Fighter F,39387,00:31:24,1884,Kandhamal Live Flights
182513DC-1EFB-A813-9580-555D310B0CD8,Flight 2024-04-26 14:36:53 KLF1966L02,4/26/2024 14:36,14:36:53,4/26/2024 14:54,4/26/2024 09:06,09:06:53,4/26/2024 09:24,Fighter F,15776,00:17:08,1028,Kandhamal Live Flights
A2B8CAEE-EC0C-C445-B242-2E3B4E6F3052,Flight 2024-04-26 14:11:40 KLF1966L01,4/26/2024 14:11,14:11:40,4/26/2024 14:25,4/26/2024 08:41,08:41:40,4/26/2024 08:55,Fighter F,17866,00:13:22,802,Kandhamal Live Flights
4A766F33-B9C4-C0A2-68CE-1D0CC1EFB621,Flight 2024-04-26 13:40:03 KLF1965L01,4/26/2024 13:40,13:40:03,4/26/2024 14:20,4/26/2024 08:10,08:10:03,4/26/2024 08:50,Fighter B,49111,00:40:23,2423,Kandhamal Live Flights
26BCA3AC-9834-9743-6CD6-82B424A7AEC2,Flight 2024-04-26 12:58:47 KLF1964L01,4/26/2024 12:58,12:58:47,4/26/2024 13:29,4/26/2024 07:28,07:28:47,4/26/2024 07:59,Fighter F,36543,00:30:37,1837,Kandhamal Live Flights
7AE5ED4E-AC54-DD53-B27B-D6BEBC215657,Flight 2024-04-26 12:20:07 KLF1963L01,4/26/2024 12:20,12:20:07,4/26/2024 12:57,4/26/2024 06:50,06:50:07,4/26/2024 07:27,Fighter B,47232,00:37:44,2264,Kandhamal Live Flights
8E88E5D6-DEE5-E53C-DD37-8D9F3907EBD9,Flight 2024-04-26 11:53:46 KLF1962L01,4/26/2024 11:53,11:53:46,4/26/2024 12:33,4/26/2024 06:23,06:23:46,4/26/2024 07:03,Fighter F,49108,00:39:56,2396,Kandhamal Live Flights
9CF6FF00-9967-7D2D-1006-9D413C382757,Flight 2024-04-26 11:24:40 KLF1961L01,4/26/2024 11:24,11:24:40,4/26/2024 11:57,4/26/2024 05:54,05:54:40,4/26/2024 06:27,Fighter B,39401,00:32:22,1942,Kandhamal Live Flights
335A4264-B6BF-9AAC-214E-121716E84026,Flight 2024-04-26 10:29:25 KLF1960L01,4/26/2024 10:29,10:29:25,4/26/2024 11:06,4/26/2024 04:59,04:59:25,4/26/2024 05:36,Fighter F,47208,00:36:40,2200,Kandhamal Live Flights
A31DCBD5-4B0E-AD24-546F-8C5A2C23AB00,Flight 2024-04-26 09:35:11 KLF1959L01,4/26/2024 09:35,09:35:11,4/26/2024 10:04,4/26/2024 04:05,04:05:11,4/26/2024 04:34,Fighter F,39384,00:29:11,1751,Kandhamal Live Flights
7FEB014D-519F-997D-A793-ADC37B7FC479,Flight 2024-04-26 09:00:39 KLF1958L01,4/26/2024 09:00,09:00:39,4/26/2024 09:31,4/26/2024 03:30,03:30:39,4/26/2024 04:01,Fighter B,35652,00:30:46,1846,Kandhamal Live Flights
1A1D4F10-6086-0E86-41C2-D9548A48F730,Flight 2024-04-25 17:47:50 KLF1957L01,4/25/2024 17:47,17:47:50,4/25/2024 18:21,4/25/2024 12:17,12:17:50,4/25/2024 12:51,Fighter B,47279,00:33:56,2036,Kandhamal Live Flights
E466094B-3B53-EBA2-70E5-2533C1BC39A5,Flight 2024-04-25 17:24:23 KLF1956L01,4/25/2024 17:24,17:24:23,4/25/2024 18:07,4/25/2024 11:54,11:54:23,4/25/2024 12:37,Bullet 2.1 India,47203,00:42:40,2560,Kandhamal Live Flights
AF53CC2A-1538-74CD-5640-371FE9D7DA52,Flight 2024-04-25 16:42:50,4/25/2024 16:42,16:42:50,4/25/2024 16:46,4/25/2024 11:12,11:12:50,4/25/2024 11:16,Aeroswift AS07,41,00:03:28,208,AeroSwift AS07
1A8612B9-8D19-E79B-5D2A-B9127E112468,Flight 2024-04-25 16:32:29 KLF1955L02,4/25/2024 16:32,16:32:29,4/25/2024 17:07,4/25/2024 11:02,11:02:29,4/25/2024 11:37,Fighter F,34971,00:34:36,2076,Kandhamal Live Flights
8A91B245-F46B-A002-B34B-7215992E0690,Flight 2024-04-25 15:48:27,4/25/2024 15:48,15:48:27,4/25/2024 15:51,4/25/2024 10:18,10:18:27,4/25/2024 10:21,Aeroswift AS07,107,00:03:27,207,AeroSwift AS07
802A28CA-FE4D-9A00-98CC-9FCE50B46E82,Flight 2024-04-25 15:38:28,4/25/2024 15:38,15:38:28,4/25/2024 15:40,4/25/2024 10:08,10:08:28,4/25/2024 10:10,Aeroswift AS07,56,00:02:07,127,AeroSwift AS07
DDA9E199-3657-2C73-31C2-8CD5D6DAEB9C,Flight 2024-04-25 15:33:11 KLF1955L01,4/25/2024 15:33,15:33:11,4/25/2024 15:55,4/25/2024 10:03,10:03:11,4/25/2024 10:25,Fighter F,32351,00:22:13,1333,Kandhamal Live Flights
09E24AB2-F576-0DE8-7991-886446B1D9B1,Flight 2024-04-25 15:31:59,4/25/2024 15:31,15:31:59,4/25/2024 15:34,4/25/2024 10:01,10:01:59,4/25/2024 10:04,Aeroswift AS07,81,00:02:17,137,AeroSwift AS07
609B0A23-77AC-0DB5-104C-660BFAAF6B0E,Flight 2024-04-25 15:21:58,4/25/2024 15:21,15:21:58,4/25/2024 15:24,4/25/2024 09:51,09:51:58,4/25/2024 09:54,Aeroswift AS07,108,00:02:45,165,AeroSwift AS07
4D5C2F75-F934-A2F2-A678-B268DFB67B16,Flight 2024-04-25 14:35:43 KLF1953L01,4/25/2024 14:35,14:35:43,4/25/2024 15:10,4/25/2024 09:05,09:05:43,4/25/2024 09:40,Bullet 2.1 India,39401,00:34:31,2071,Kandhamal Live Flights
29156F00-06EC-AF60-AD08-9AF294814B03,Flight 2024-04-25 13:24:50 KLF1952L01,4/25/2024 13:24,13:24:50,4/25/2024 13:54,4/25/2024 07:54,07:54:50,4/25/2024 08:24,Fighter F,36532,00:29:29,1769,Kandhamal Live Flights
BC2A57AB-C865-4644-8BCF-B6D51DCD13E6,Flight 2024-04-25 13:23:11,4/25/2024 13:23,13:23:11,4/25/2024 13:25,4/25/2024 07:53,07:53:11,4/25/2024 07:55,Aeroswift AS07,24,00:02:44,164,AeroSwift AS07
04819FD9-A257-5BDF-61A6-E57AE9EE8EF5,Flight 2024-04-25 13:13:42,4/25/2024 13:13,13:13:42,4/25/2024 13:16,4/25/2024 07:43,07:43:42,4/25/2024 07:46,Aeroswift AS07,30,00:02:43,163,AeroSwift AS07
AFAAB4B0-01AE-A3C1-9967-593EF51E11FC,Flight 2024-04-25 13:06:54,4/25/2024 13:06,13:06:54,4/25/2024 13:09,4/25/2024 07:36,07:36:54,4/25/2024 07:39,Aeroswift AS07,26,00:02:45,165,AeroSwift AS07
06ADCE6B-C10A-C843-4B41-1990451F8822,Flight 2024-04-25 12:52:51 KLF1951L01,4/25/2024 12:52,12:52:51,4/25/2024 13:31,4/25/2024 07:22,07:22:51,4/25/2024 08:01,Fighter B,47224,00:38:57,2337,Kandhamal Live Flights
53809CED-C569-ECA0-5B52-150370FC03C6,Flight 2024-04-25 12:32:08,4/25/2024 12:32,12:32:08,4/25/2024 12:34,4/25/2024 07:02,07:02:08,4/25/2024 07:04,Aeroswift AS07,24,00:02:18,138,AeroSwift AS07
81C3DDB7-DDFB-7B83-E284-14B3F28BF19C,Flight 2024-04-25 12:26:27,4/25/2024 12:26,12:26:27,4/25/2024 12:28,4/25/2024 06:56,06:56:27,4/25/2024 06:58,Aeroswift AS07,50,00:02:16,136,AeroSwift AS07
77C7CE4E-7310-5920-62F3-AEED3DDFFB30,Flight 2024-04-25 12:20:16,4/25/2024 12:20,12:20:16,4/25/2024 12:22,4/25/2024 06:50,06:50:16,4/25/2024 06:52,Aeroswift AS07,49,00:02:27,147,AeroSwift AS07
4990FD8B-5F6A-495F-ECAF-AAC2DA2E5E40,Flight 2024-04-25 12:15:06 KLF1950L01,4/25/2024 12:15,12:15:06,4/25/2024 12:55,4/25/2024 06:45,06:45:06,4/25/2024 07:25,Fighter F,49113,00:40:08,2408,Kandhamal Live Flights
E1549731-F79F-9F39-C6ED-A3593B0F4CCB,Flight 2024-04-25 11:51:53 KLF1949L02,4/25/2024 11:51,11:51:53,4/25/2024 12:23,4/25/2024 06:21,06:21:53,4/25/2024 06:53,Fighter B,39398,00:31:08,1868,Kandhamal Live Flights
A9922D1C-0517-7146-EEC0-12BBF90D0CEA,Flight 2024-04-25 10:55:35 KLF1949L01,4/25/2024 10:55,10:55:35,4/25/2024 11:25,4/25/2024 05:25,05:25:35,4/25/2024 05:55,Fighter B,36526,00:30:14,1814,Kandhamal Live Flights
2C08B94D-C16E-BB64-6A3F-8A1C83CE77DA,Flight 2024-04-25 10:37:55 KLF1948L01,4/25/2024 10:37,10:37:55,4/25/2024 11:14,4/25/2024 05:07,05:07:55,4/25/2024 05:44,Fighter F,47203,00:36:47,2207,Kandhamal Live Flights
4D9E0179-0F82-B3AB-93A3-0DE82184BC2D,Flight 2024-04-25 09:50:33 KLF1947L01,4/25/2024 09:50,09:50:33,4/25/2024 10:29,4/25/2024 04:20,04:20:33,4/25/2024 04:59,Fighter B,46954,00:38:46,2326,Kandhamal Live Flights
CAF6065C-AB52-A024-9BD6-27EF608654E3,Flight 2024-04-25 09:31:55 KLF1946L01,4/25/2024 09:31,09:31:55,4/25/2024 10:01,4/25/2024 04:01,04:01:55,4/25/2024 04:31,Fighter F,39378,00:29:23,1763,Kandhamal Live Flights
1B7580C6-9D15-23FC-9E48-E8BEE3AD86F8,Flight 2024-04-24 18:18:32 KTF1945L01 75 KM PLB-PLB.bin,4/24/2024 18:18,18:18:32,4/24/2024 19:10,4/24/2024 12:48,12:48:32,4/24/2024 13:40,Aeroswift AS04,74979,00:51:39,3099,Kandhamal Test Flights
36821007-135A-2520-9422-E8FB6C59EE1B,Flight 2024-04-24 17:30:18 ATOLs,4/24/2024 17:30,17:30:18,4/24/2024 17:33,4/24/2024 12:00,12:00:18,4/24/2024 12:03,Aeroswift AS07,24,00:03:26,206,AeroSwift AS07
6ED2AA0D-D339-3E8A-110E-7A0062D1743F,Flight 2024-04-24 17:08:35 KLF1944L01,4/24/2024 17:08,17:08:35,4/24/2024 17:37,4/24/2024 11:38,11:38:35,4/24/2024 12:07,Fighter F,36522,00:28:46,1726,Kandhamal Live Flights
8305D59A-0F70-2B8A-017C-FC72E87C0037,Flight 2024-04-24 16:57:37 ATOLs,4/24/2024 16:57,16:57:37,4/24/2024 17:01,4/24/2024 11:27,11:27:37,4/24/2024 11:31,Aeroswift AS07,63,00:03:25,205,AeroSwift AS07
5C224989-3926-3025-DBCF-7DB7A5E357DB,Flight 2024-04-24 16:49:47 KLF1943L01,4/24/2024 16:49,16:49:47,4/24/2024 17:29,4/24/2024 11:19,11:19:47,4/24/2024 11:59,Fighter B,47200,00:39:18,2358,Kandhamal Live Flights
E05E2986-998E-D398-1DD2-6C216BCBE353,Flight 2024-04-24 16:27:38 KLF1942L02,4/24/2024 16:27,16:27:38,4/24/2024 16:56,4/24/2024 10:57,10:57:38,4/24/2024 11:26,Bullet 2.1 India,26174,00:28:38,1718,Kandhamal Live Flights
6BED9E3D-2AEE-E48A-5D29-B46812A72685,Flight 2024-04-24 15:09:33 KLF1942L01,4/24/2024 15:09,15:09:33,4/24/2024 15:31,4/24/2024 09:39,09:39:33,4/24/2024 10:01,Bullet 2.1 India,27787,00:22:00,1320,Kandhamal Live Flights
5E553ECD-98C1-2946-1B71-93756AC5FAC7,Flight 2024-04-24 14:37:21 KLF1941L01,4/24/2024 14:37,14:37:21,4/24/2024 15:18,4/24/2024 09:07,09:07:21,4/24/2024 09:48,Fighter F,46979,00:40:52,2452,Kandhamal Live Flights
1B882127-8774-D7A8-C12F-CEDDA001B496,Flight 2024-04-24 14:16:56 KLF1934L02,4/24/2024 14:16,14:16:56,4/24/2024 14:47,4/24/2024 08:46,08:46:56,4/24/2024 09:17,Fighter B,39406,00:30:43,1843,Kandhamal Live Flights
F24E9261-92DB-1C8B-725F-46B33CAEE6AD,Flight 2024-04-24 14:10:07 ATOLs,4/24/2024 14:10,14:10:07,4/24/2024 14:11,4/24/2024 08:40,08:40:07,4/24/2024 08:41,Aeroswift AS07,51,00:01:04,64,AeroSwift AS07
87353D5B-AE44-3C4A-96CF-64C89FE5C6AE,Flight 2024-04-24 14:02:13 ATOLs,4/24/2024 14:02,14:02:13,4/24/2024 14:03,4/24/2024 08:32,08:32:13,4/24/2024 08:33,Aeroswift AS07,53,00:01:05,65,AeroSwift AS07
C1E2BBD5-1CFD-EF08-5923-46B5154D1515,Flight 2024-04-24 14:00:24 KLF1940L01,4/24/2024 14:00,14:00:24,4/24/2024 14:34,4/24/2024 08:30,08:30:24,4/24/2024 09:04,Bullet 2.1 India,35704,00:33:52,2032,Kandhamal Live Flights
C9487A03-6B3B-BF34-4869-FB409619C34F,Flight 2024-04-24 13:57:42 ATOLs,4/24/2024 13:57,13:57:42,4/24/2024 13:58,4/24/2024 08:27,08:27:42,4/24/2024 08:28,Aeroswift AS07,28,00:00:54,54,AeroSwift AS07
7909081D-09FC-EAA8-E47D-5A311DF0DEB8,Flight 2024-04-24 13:50:58 ATOLs,4/24/2024 13:50,13:50:58,4/24/2024 13:52,4/24/2024 08:20,08:20:58,4/24/2024 08:22,Aeroswift AS07,52,00:01:04,64,AeroSwift AS07
